frame,fps,det_ms,ocr_ms,total_ms
119,12.655402143477842,8.4686279296875,18.338918685913086,43.900251388549805
120,10.59909077814532,7.88426399230957,16.311168670654297,59.5097541809082
121,10.447417976027978,8.123636245727539,15.493512153625488,58.03871154785156
122,8.721961363305537,7.931947708129883,27.523159980773926,80.47795295715332
123,10.717170504109996,7.470607757568359,17.19045639038086,61.135292053222656
124,14.488096718480138,7.705926895141602,9.419441223144531,35.60495376586914
125,13.627294200209885,7.868289947509766,9.187459945678711,36.31711006164551
126,13.170955657228271,7.594585418701172,7.318973541259766,33.70952606201172
127,13.56624791378262,7.661342620849609,9.627580642700195,34.50584411621094
128,12.10707955916567,7.6274871826171875,22.86243438720703,48.586368560791016
129,11.44533705902899,7.398128509521484,27.199745178222656,53.192853927612305
130,12.379589620079809,8.696556091308594,18.140792846679688,42.93560981750488
131,12.255518089750408,7.77745246887207,16.849517822265625,44.70109939575195
132,12.275353029837424,8.608579635620117,18.16725730895996,43.189287185668945
133,11.77242745914753,8.23521614074707,22.617816925048828,47.60861396789551
134,11.025716921960722,8.649587631225586,28.650522232055664,53.36403846740723
135,11.444306501826754,7.067203521728516,27.461528778076172,53.24435234069824
136,11.875220131484323,8.235692977905273,23.609638214111328,48.69842529296875
137,12.007122450031204,7.988929748535156,23.20408821105957,48.71964454650879
138,12.090188459520693,8.828401565551758,22.705078125,47.81222343444824
139,11.815207103258665,9.980201721191406,23.11420440673828,49.74794387817383
140,9.312170439887126,8.269786834716797,23.82946014404297,72.74699211120605
141,9.024375235328922,8.292913436889648,24.040699005126953,75.54769515991211
142,5.138988915340253,36.04602813720703,52.6278018951416,160.55655479431152
143,5.645472777441281,22.004365921020508,51.45561695098877,141.79229736328125
144,9.250882784327132,8.010149002075195,23.090362548828125,72.55172729492188
145,9.577435972379526,8.127689361572266,20.159125328063965,65.88220596313477
146,10.01854514706655,7.896900177001953,19.76168155670166,64.81146812438965
147,10.44338596146137,7.746458053588867,18.494248390197754,62.349796295166016
148,9.887492544842917,7.879734039306641,19.67012882232666,65.32502174377441
149,9.972192106514504,8.739471435546875,18.43845844268799,65.05680084228516
150,8.431219382760471,8.630037307739258,28.244376182556152,80.27410507202148
151,10.207453772882362,7.857799530029297,18.993854522705078,62.13021278381348
152,12.198772649274352,8.314132690429688,20.410776138305664,45.702219009399414
153,12.515304326030781,9.00411605834961,19.298791885375977,46.24652862548828
154,12.275712299700007,8.495569229125977,19.919395446777344,46.339988708496094
155,12.179643987571508,9.066581726074219,20.092010498046875,46.29397392272949
156,12.092733065202035,7.857561111450195,20.125389099121094,46.30732536315918
157,11.73071103541053,7.09080696105957,21.265506744384766,48.28500747680664
158,12.57055514429316,7.705211639404297,21.016597747802734,47.03259468078613
159,12.073587702759108,11.080026626586914,21.4388370513916,50.22025108337402
160,11.149666916545714,8.795499801635742,29.255151748657227,54.18086051940918
161,11.86185364087829,8.985280990600586,24.56808090209961,51.012277603149414
162,12.124263245679202,7.695198059082031,22.27306365966797,47.75261878967285
163,11.754315067917306,7.647275924682617,23.631572723388672,48.99454116821289
164,10.901629927665624,7.852077484130859,30.48419952392578,56.481361389160156
165,11.635169285823267,8.237361907958984,26.3211727142334,51.384925842285156
166,10.923605414006932,8.058309555053711,29.78658676147461,56.31685256958008
167,10.506247182004909,8.013725280761719,31.141996383666992,60.07099151611328
168,11.081999265481043,8.84556770324707,26.976823806762695,53.699493408203125
169,10.757659852778989,8.26120376586914,30.156612396240234,55.92083930969238
170,11.213936999032153,7.986783981323242,30.373334884643555,54.611921310424805
171,11.575059954685573,6.906270980834961,26.441097259521484,52.64592170715332
172,17.554677559766958,7.5893402099609375,0,22.866487503051758
173,16.865591700510677,6.725311279296875,0,24.031877517700195
174,17.15728415868315,7.27534294128418,0,24.10101890563965
175,16.978169615569886,7.995367050170898,0,24.31941032409668
176,17.030839258233616,7.600545883178711,0,24.0478515625
177,10.978876225676249,8.072376251220703,26.380538940429688,56.157588958740234
178,11.528545787878038,8.125543594360352,26.19624137878418,52.05130577087402
179,10.968138741867325,8.231163024902344,31.77928924560547,56.45179748535156
180,11.378703779061881,9.408235549926758,27.276992797851562,52.64997482299805
181,6.365769998967952,37.90688514709473,64.03589248657227,119.37189102172852
182,5.858686542480081,41.22304916381836,76.36761665344238,136.56997680664062
183,6.4847501913280094,30.125856399536133,72.1893310546875,119.17543411254883
184,5.481088088318314,50.09722709655762,79.21504974365234,146.10981941223145
185,7.697976353471914,23.652076721191406,52.82998085021973,94.44022178649902
186,8.186963098874715,19.613981246948242,49.56388473510742,86.35807037353516
187,7.369055023208908,23.22077751159668,53.638458251953125,93.22476387023926
188,6.613107635740988,39.209604263305664,58.52675437927246,113.97099494934082
189,7.513765280823194,35.41731834411621,45.801401138305664,97.89586067199707
190,7.20673266918443,18.90730857849121,62.2403621673584,99.82919692993164
191,5.816245479354796,33.045053482055664,42.14036464691162,136.31081581115723
192,9.42199339115511,7.89332389831543,21.851181983947754,69.12779808044434
193,10.830746348051305,8.02755355834961,29.146671295166016,54.16440963745117
194,11.53736167309877,8.23974609375,26.64804458618164,51.6505241394043
195,12.286068303713966,8.870124816894531,21.723031997680664,47.30820655822754
196,10.896503707244584,7.598638534545898,15.193462371826172,55.05990982055664
197,12.428893156010716,8.285045623779297,20.221471786499023,45.50504684448242
198,11.893403807655009,8.782386779785156,21.614789962768555,46.73171043395996
199,12.892301450201947,9.083032608032227,17.1048641204834,43.041229248046875
200,12.769137095399303,8.006811141967773,17.194747924804688,42.37866401672363
201,12.383902683870206,8.389472961425781,20.146608352661133,46.44036293029785
202,12.028437133458944,8.202075958251953,22.565126419067383,47.99628257751465
203,16.863964232009458,7.258176803588867,0,23.593425750732422
204,16.44625163215452,6.096124649047852,0,23.799896240234375
205,12.258419380576752,7.420778274536133,18.390655517578125,43.75004768371582
206,12.90475663036121,8.02302360534668,17.613649368286133,42.574167251586914
207,13.327054756435064,7.716178894042969,16.224145889282227,42.0989990234375
208,13.150803131633321,7.409572601318359,17.293930053710938,42.11902618408203
209,13.452293363182388,7.256269454956055,14.85896110534668,40.81225395202637
210,13.013381651655099,8.311986923217773,15.48004150390625,40.95339775085449
211,13.517585445638687,7.547616958618164,15.474796295166016,40.32635688781738
212,13.30663316455375,7.383823394775391,15.760660171508789,39.3977165222168
213,13.142108726304246,7.964849472045898,17.029285430908203,42.70601272583008
214,8.615470571077616,17.734527587890625,46.86927795410156,80.84321022033691
215,12.539587724412156,30.345439910888672,0,45.54486274719238
216,7.257234214842858,27.505874633789062,53.02715301513672,101.70102119445801
217,7.306093369774057,28.041601181030273,53.84206771850586,99.52402114868164
218,8.17196909918072,30.33161163330078,41.56231880187988,89.98727798461914
219,7.508398449737297,29.031038284301758,54.5353889465332,100.67868232727051
220,7.296764013590412,34.66796875,49.26276206970215,102.05197334289551
221,7.660619343762272,22.518157958984375,55.93228340148926,95.09730339050293
222,5.536413735752424,53.82180213928223,73.45819473266602,143.75662803649902
223,8.075240227722983,27.40478515625,44.21544075012207,88.00983428955078
224,7.298147929035267,34.70659255981445,49.02839660644531,101.07779502868652
225,8.609334107857244,15.574932098388672,45.96209526062012,79.87141609191895
226,7.6722359818982016,27.74500846862793,49.62563514709473,94.79022026062012
227,7.689762393663831,24.11484718322754,51.55301094055176,94.18296813964844
228,13.05294868204027,7.033348083496094,15.122175216674805,41.057586669921875
229,12.835842271969153,7.702112197875977,16.39389991760254,41.00203514099121
230,12.778824153091039,7.409811019897461,17.779827117919922,44.27456855773926
231,12.37235919128275,8.693218231201172,18.65077018737793,44.11149024963379
232,12.933447220003762,7.41887092590332,17.217636108398438,42.11020469665527
233,13.359017479488356,7.6999664306640625,14.630794525146484,39.69931602478027
234,13.010434890501893,8.985519409179688,14.253377914428711,41.146039962768555
235,11.405127312674708,8.754968643188477,26.694774627685547,52.240848541259766
236,13.22974047111369,7.762432098388672,15.061140060424805,40.52090644836426
237,13.28143583637849,8.376598358154297,15.95616340637207,40.332794189453125
238,11.75751119882041,9.056806564331055,19.263267517089844,46.2801456451416
239,13.239136267364454,7.222175598144531,15.549898147583008,40.57931900024414
240,12.636110023197663,9.10329818725586,15.468597412109375,42.055606842041016
241,12.498000584032086,9.824514389038086,15.700817108154297,42.215585708618164
242,13.038381791108804,7.927656173706055,15.244483947753906,41.567087173461914
243,12.998137502517935,8.208274841308594,18.59116554260254,43.51472854614258
244,16.779430884876803,7.046937942504883,0,22.764921188354492
245,15.722960080670857,9.965658187866211,0,28.064727783203125
246,12.232927931869222,8.182525634765625,17.031192779541016,43.94054412841797
247,12.399022103187624,8.397102355957031,16.246318817138672,40.91048240661621
248,11.455058404546733,8.097171783447266,27.205705642700195,51.862478256225586
249,12.752442976935379,9.39178466796875,19.071102142333984,44.42477226257324
250,12.045847872600124,8.161544799804688,20.93791961669922,45.94850540161133
251,4.440583183965935,34.531354904174805,69.64874267578125,190.50335884094238
252,11.850559286644648,7.1258544921875,21.283388137817383,47.026634216308594
253,12.068064243254286,7.117748260498047,20.368099212646484,45.35722732543945
254,12.288984078803185,9.252071380615234,20.679950714111328,45.57371139526367
255,12.997372204868858,8.00633430480957,17.493247985839844,43.30801963806152
256,12.330566947421028,8.394241333007812,17.432689666748047,44.059038162231445
257,12.765833630085496,9.009838104248047,17.344951629638672,44.718265533447266
258,12.625649824656461,7.826566696166992,15.997171401977539,43.962717056274414
259,12.952658592172146,8.203268051147461,16.967296600341797,42.702674865722656
260,12.356103366602643,8.617639541625977,18.235445022583008,44.33584213256836
261,13.112117043891459,7.452487945556641,16.573667526245117,41.49985313415527
262,12.46920531671686,8.399724960327148,16.8764591217041,43.57552528381348
263,10.675680353488561,9.183883666992188,32.57584571838379,58.516502380371094
264,12.55587919209941,7.519960403442383,17.432451248168945,42.44589805603027
265,12.312721636410606,8.321762084960938,16.961097717285156,43.51973533630371
266,12.69159008590561,8.242130279541016,19.51122283935547,44.05951499938965
267,12.364809131725494,9.162425994873047,19.983291625976562,45.699119567871094
268,12.381087886364375,7.13801383972168,19.56796646118164,45.56751251220703
269,12.283117940427974,8.51130485534668,18.625736236572266,44.89326477050781
270,11.568451363069693,13.340473175048828,16.891002655029297,48.000335693359375
271,12.35239166671575,8.600950241088867,16.484498977661133,43.299198150634766
272,12.634168822914564,8.105278015136719,15.363454818725586,41.99838638305664
273,10.799874345334041,13.749122619628906,23.28348159790039,54.91185188293457
274,12.32002725836109,7.899999618530273,17.076492309570312,43.709516525268555
275,12.55178357672971,7.091522216796875,16.433238983154297,42.31095314025879
276,12.718336850787182,8.044242858886719,16.384363174438477,43.02668571472168
277,12.597247667846009,8.347511291503906,15.266180038452148,40.91525077819824
278,11.531334970074038,9.114980697631836,19.415855407714844,45.75014114379883
279,12.693472142359955,8.118867874145508,17.421245574951172,42.028188705444336
280,12.395541002210585,9.16743278503418,16.253232955932617,43.9450740814209
281,12.303150657205798,7.002353668212891,18.558263778686523,43.16353797912598
282,12.803321174010593,8.219480514526367,17.25292205810547,41.350364685058594
283,12.619002346711595,7.600069046020508,16.175031661987305,42.395591735839844
284,12.931453465248852,9.370088577270508,14.911174774169922,42.91725158691406
285,12.834742482244112,7.927179336547852,15.716552734375,42.91677474975586
286,12.250506749849581,8.899211883544922,19.443988800048828,44.7390079498291
287,12.294099025688524,8.181333541870117,19.359827041625977,45.063018798828125
288,12.619154210893686,8.124113082885742,18.180370330810547,43.49708557128906
289,12.198808128459206,7.8220367431640625,18.443584442138672,45.033931732177734
290,12.758106315930355,8.067131042480469,18.291950225830078,44.00134086608887
291,12.534865859161833,8.388996124267578,17.1966552734375,43.91360282897949
292,12.248682208574625,8.07809829711914,19.643306732177734,46.29206657409668
293,10.35257413376906,9.398698806762695,16.99507236480713,60.58192253112793
294,10.407728058878558,8.226633071899414,16.060590744018555,58.977365493774414
295,10.72237603311067,8.050203323364258,15.829920768737793,57.71374702453613
296,9.48088138229098,12.950897216796875,18.996596336364746,69.5345401763916
297,10.072872938260694,7.898092269897461,18.008947372436523,62.404632568359375
298,10.112434210050463,9.23013687133789,17.629146575927734,62.328338623046875
299,9.18852415920363,11.510372161865234,20.707130432128906,72.94845581054688
300,9.66705694714619,7.606983184814453,20.1265811920166,66.30825996398926
301,11.753590413979985,9.044408798217773,20.504236221313477,47.89471626281738
302,10.2406250381493,9.129047393798828,18.17166805267334,63.446998596191406
303,9.873759690013724,8.302688598632812,19.74785327911377,66.12038612365723
304,10.181189709830424,8.800268173217773,18.781304359436035,63.336849212646484
305,10.031844132609741,8.005380630493164,19.191861152648926,63.163042068481445
306,9.79508413026471,9.111404418945312,20.346403121948242,66.22576713562012
307,9.957868496337888,8.080720901489258,19.36030387878418,63.395023345947266
308,7.394922662190776,8.763551712036133,22.641897201538086,94.46144104003906
309,8.066651793613305,9.141206741333008,19.279321034749348,85.45732498168945
310,9.377314535349065,8.713245391845703,21.35491371154785,70.78981399536133
311,9.591102004975852,8.848190307617188,20.238280296325684,66.66326522827148
312,9.805021845800674,9.30166244506836,20.385026931762695,65.25802612304688
313,11.576976900167542,9.330034255981445,21.365880966186523,48.178672790527344
314,9.74533389406377,8.947372436523438,20.119667053222656,65.93585014343262
315,11.852200155983317,9.389162063598633,22.644758224487305,48.61259460449219
316,11.684762713989219,9.77468490600586,23.28348159790039,49.73745346069336
317,11.98403387515679,9.169578552246094,22.274494171142578,48.72918128967285
318,11.6208561794702,8.294820785522461,24.571657180786133,49.5145320892334
319,11.324418092916137,8.173227310180664,27.518272399902344,54.27241325378418
320,11.834576240579441,8.410930633544922,22.671937942504883,48.15530776977539
321,12.046332223757183,9.104013442993164,22.760391235351562,48.148393630981445
322,8.78916542508272,8.315086364746094,24.331212043762207,75.90770721435547
323,8.39040354635892,8.69607925415039,28.15234661102295,83.97078514099121
324,10.701775335139796,12.081146240234375,25.98738670349121,57.062625885009766
325,11.27734504185006,11.469364166259766,23.595094680786133,51.85556411743164
326,7.54125725258504,21.860122680664062,54.546356201171875,96.27342224121094
327,6.225293579833529,44.294118881225586,62.08038330078125,124.63021278381348
328,7.013100538902832,25.983572006225586,57.857513427734375,102.27394104003906
329,7.066554571446382,33.53285789489746,48.44498634338379,103.76477241516113
330,6.64589486493681,27.03261375427246,67.37852096557617,112.56694793701172
331,6.807575760034928,23.26798439025879,66.85996055603027,108.3526611328125
332,6.18447387861085,27.164936065673828,79.24652099609375,122.9240894317627
333,11.631007115641655,10.576963424682617,17.81296730041504,48.06852340698242
334,12.024747280723382,8.705377578735352,18.752098083496094,46.25654220581055
335,11.94379929948458,8.59212875366211,19.81377601623535,47.10125923156738
336,10.83880704238819,8.924722671508789,28.749704360961914,55.12499809265137
337,12.198879087448049,8.047819137573242,16.945600509643555,43.189048767089844
338,11.943493204320303,7.163763046264648,18.7532901763916,43.32256317138672
339,12.266736857497989,7.331371307373047,18.77880096435547,45.29309272766113
340,12.478331106992298,7.362604141235352,18.488645553588867,44.13008689880371
341,12.473914931330038,8.14962387084961,17.366647720336914,43.80679130554199
342,12.44024724459894,8.028268814086914,17.96746253967285,43.79630088806152
343,12.517433306374356,8.883476257324219,18.363237380981445,44.56448554992676
344,12.397629428195616,8.226156234741211,18.33200454711914,43.723106384277344
345,12.080090320499528,8.99815559387207,18.753528594970703,46.67043685913086
346,10.327008068467483,9.138107299804688,17.379045486450195,60.198307037353516
347,9.831544453221507,7.704257965087891,18.63706111907959,64.3930435180664
348,9.938261190988447,8.266448974609375,18.2267427444458,62.62373924255371
349,12.186686269325422,8.164405822753906,18.30148696899414,44.12984848022461
350,12.36378857508379,8.379220962524414,18.447399139404297,44.11458969116211
351,11.87239655572602,9.397268295288086,22.153615951538086,48.639774322509766
352,11.086187938763427,14.581918716430664,23.00572395324707,52.93536186218262
353,6.442328900521309,8.680582046508789,45.67086696624756,118.59679222106934
354,4.884191110112244,25.2077579498291,60.6992244720459,166.0745143890381
355,6.299588769100909,33.895015716552734,34.951210021972656,122.94173240661621
356,11.730973510730237,7.597923278808594,18.43857765197754,44.04425621032715
357,12.456910351791628,8.136749267578125,18.350839614868164,44.12984848022461
358,12.145609335862279,8.165121078491211,18.493175506591797,45.301198959350586
359,12.451215493722893,7.003545761108398,18.654346466064453,43.57624053955078
360,12.47922214321205,7.272958755493164,18.1734561920166,44.14629936218262
361,11.590349260388141,11.193275451660156,19.028186798095703,47.14512825012207
362,10.907810456071548,8.587360382080078,27.183055877685547,54.53968048095703
363,12.463425143152596,7.922172546386719,19.834518432617188,44.83675956726074
364,11.352371672553558,7.981300354003906,25.77066421508789,51.26142501831055
365,11.481492431085927,9.310483932495117,23.42677116394043,52.19459533691406
366,12.682303210258798,9.006261825561523,18.28312873840332,43.7777042388916
367,12.27837155043457,9.98544692993164,18.25690269470215,46.47469520568848
368,11.141078220956672,10.161161422729492,20.531654357910156,47.92428016662598
369,12.503812879722872,8.21375846862793,19.78325843811035,44.327497482299805
370,12.222340726235332,8.349418640136719,18.271684646606445,45.03035545349121
371,11.716391143787746,7.803678512573242,25.30670166015625,49.651145935058594
372,12.054814678561575,8.385419845581055,17.68779754638672,45.1817512512207
373,10.53773738967457,9.13548469543457,26.700735092163086,55.74941635131836
374,12.212162945148245,8.242130279541016,19.19722557067871,47.26529121398926
375,10.996982210511137,8.269309997558594,30.432701110839844,56.21170997619629
376,10.854683557407384,8.104324340820312,29.46186065673828,55.91177940368652
377,10.599733635920233,8.233070373535156,33.51902961730957,58.516740798950195
378,11.946486808263385,8.4075927734375,22.134065628051758,47.904014587402344
379,13.365786194787274,7.021903991699219,14.487981796264648,41.25213623046875
380,12.023954430394262,12.098550796508789,15.312433242797852,44.637441635131836
381,12.373527173175523,7.1430206298828125,14.281034469604492,39.880990982055664
382,12.653073291400817,9.11569595336914,14.907121658325195,41.83626174926758
383,13.316307643463768,8.159637451171875,14.330863952636719,39.97349739074707
384,13.01188792097883,8.509397506713867,14.150142669677734,40.99559783935547
385,9.11220847499973,9.065389633178711,23.60832691192627,73.5938549041748
386,10.777562504817945,8.292198181152344,29.054641723632812,56.2596321105957
387,7.728971222080332,9.085655212402344,32.13000297546387,91.56227111816406
388,4.099631216321488,28.1829833984375,79.86092567443848,205.43360710144043
389,4.9156627635648515,26.39174461364746,60.175418853759766,166.78190231323242
390,7.463240776163489,14.209270477294922,63.04168701171875,96.43340110778809
391,14.018208312723091,8.05354118347168,11.015892028808594,35.98165512084961
392,12.477514435562801,9.330987930297852,17.27128028869629,44.78001594543457
393,13.656889815056005,8.161544799804688,11.073589324951172,36.81540489196777
394,13.407571500266917,8.954524993896484,10.842561721801758,38.666725158691406
395,13.511880830885007,9.029150009155273,11.144876480102539,38.4974479675293
396,13.741994246735121,7.974386215209961,11.204719543457031,36.33904457092285
397,13.471953131022433,7.604837417602539,11.227130889892578,37.25147247314453
398,12.700813653142118,8.004903793334961,11.269092559814453,37.5218391418457
399,14.103478538643891,9.186744689941406,11.518239974975586,37.3384952545166
400,14.221788207689517,7.660627365112305,10.481834411621094,36.87119483947754
401,13.649512180834792,8.473396301269531,10.783195495605469,38.813114166259766
402,12.761172823166817,9.127616882324219,11.343002319335938,39.78538513183594
403,13.04568145837286,8.13746452331543,15.436887741088867,42.12784767150879
404,13.59813517395209,10.257720947265625,11.211633682250977,37.641286849975586
405,10.662002908070404,9.310007095336914,16.24131202697754,58.717966079711914
406,9.958294059408292,7.415771484375,20.304322242736816,65.47689437866211
407,10.51744379944583,9.193181991577148,16.47818088531494,60.30678749084473
408,10.549956485212519,9.02104377746582,16.57414436340332,59.452056884765625
409,11.391095817864311,8.296728134155273,12.703895568847656,52.06608772277832
410,11.130346172728117,8.223295211791992,13.210892677307129,51.90539360046387
411,14.179622580274376,8.330583572387695,9.930849075317383,36.219120025634766
412,14.054942329989077,8.155107498168945,11.107921600341797,36.6055965423584
413,14.141090477539075,8.036136627197266,11.224031448364258,36.80849075317383
